CA_on,p,py,w,h,t
1,0.0001,1e-05,6,9,2282.85
0,0.0001,1e-05,6,9,794.194
1,0.0001,1e-05,6,9,510.817
0,0.0001,1e-05,6,9,657.954
1,0.0001,1e-05,6,9,247.391
0,0.0001,1e-05,6,9,1072.4
1,0.0001,1e-05,6,9,781.083
0,0.0001,1e-05,6,9,2256.79
1,0.0001,1e-05,6,9,372.081
0,0.0001,1e-05,6,9,921.262
1,0.0001,1e-05,6,9,496.666
0,0.0001,1e-05,6,9,1789.87
1,0.0001,1e-05,6,9,519.145
0,0.0001,1e-05,6,9,985.608
1,0.0001,1e-05,6,9,305.087
0,0.0001,1e-05,6,9,569.894
1,0.0001,1e-05,6,9,843.872
0,0.0001,1e-05,6,9,935.028
1,0.0001,1e-05,6,9,484.439
0,0.0001,1e-05,6,9,684.861
1,0.0001,1e-05,6,9,821.109
0,0.0001,1e-05,6,9,347.553
1,0.0001,1e-05,6,9,1835.13
0,0.0001,1e-05,6,9,1478.81
1,0.0001,1e-05,6,9,1242.07
0,0.0001,1e-05,6,9,1552.07
1,0.0001,1e-05,6,9,313.49
0,0.0001,1e-05,6,9,1342.32
1,0.0001,1e-05,6,9,112.66
0,0.0001,1e-05,6,9,894.257
1,0.0001,1e-05,6,9,436.868
0,0.0001,1e-05,6,9,590.838
1,0.0001,1e-05,6,9,1970.65
0,0.0001,1e-05,6,9,449.491
1,0.0001,1e-05,6,9,895.545
0,0.0001,1e-05,6,9,1619.13
1,0.0001,1e-05,6,9,665.373
0,0.0001,1e-05,6,9,1326.98
1,0.0001,1e-05,6,9,314.151
0,0.0001,1e-05,6,9,1401.12
1,0.0001,1e-05,6,9,496.066
0,0.0001,1e-05,6,9,274.609
1,0.0001,1e-05,6,9,845.702
0,0.0001,1e-05,6,9,483.372
1,0.0001,1e-05,6,9,460.975
0,0.0001,1e-05,6,9,809.506
1,0.0001,1e-05,6,9,683.567
0,0.0001,1e-05,6,9,1953.68
1,0.0001,1e-05,6,9,1120.73
0,0.0001,1e-05,6,9,211.067
1,0.0001,1e-05,6,9,278.053
0,0.0001,1e-05,6,9,649.311
1,0.0001,1e-05,6,9,777.023
0,0.0001,1e-05,6,9,813.388
1,0.0001,1e-05,6,9,1520.33
0,0.0001,1e-05,6,9,1550.41
1,0.0001,1e-05,6,9,273.202
0,0.0001,1e-05,6,9,302.807
1,0.0001,1e-05,6,9,4537.85
0,0.0001,1e-05,6,9,1243.69
1,0.0001,1e-05,6,9,1445.29
0,0.0001,1e-05,6,9,1044.22
1,0.0001,1e-05,6,9,664.082
0,0.0001,1e-05,6,9,935.84
1,0.0001,1e-05,6,9,1503.51
0,0.0001,1e-05,6,9,910.966
1,0.0001,1e-05,6,9,1480.56
0,0.0001,1e-05,6,9,1704.63
1,0.0001,1e-05,6,9,343.9
0,0.0001,1e-05,6,9,834.135
1,0.0001,1e-05,6,9,1041.24
0,0.0001,1e-05,6,9,630.478
1,0.0001,1e-05,6,9,2301.07
0,0.0001,1e-05,6,9,325.949
1,0.0001,1e-05,6,9,504.945
0,0.0001,1e-05,6,9,358.785
1,0.0001,1e-05,6,9,592.549
0,0.0001,1e-05,6,9,655.747
1,0.0001,1e-05,6,9,2377.63
0,0.0001,1e-05,6,9,636.823
1,0.0001,1e-05,6,9,943.598
0,0.0001,1e-05,6,9,2026.92
1,0.0001,1e-05,6,9,233.494
0,0.0001,1e-05,6,9,1050.35
1,0.0001,1e-05,6,9,100.859
0,0.0001,1e-05,6,9,756.064
1,0.0001,1e-05,6,9,1559.36
0,0.0001,1e-05,6,9,633.49
1,0.0001,1e-05,6,9,2157.45
0,0.0001,1e-05,6,9,1593.35
1,0.0001,1e-05,6,9,452.73
0,0.0001,1e-05,6,9,860.857
1,0.0001,1e-05,6,9,1626.91
0,0.0001,1e-05,6,9,1430.3
1,0.0001,1e-05,6,9,1585.32
0,0.0001,1e-05,6,9,887.699
1,0.0001,1e-05,6,9,800.902
0,0.0001,1e-05,6,9,1199.73
1,0.0001,1e-05,6,9,1907.54
0,0.0001,1e-05,6,9,1513.97
1,0.0001,1e-05,6,9,2120.33
0,0.0001,1e-05,6,9,1389.91
1,0.0001,1e-05,6,9,202.351
0,0.0001,1e-05,6,9,2132.71
1,0.0001,1e-05,6,9,1026.14
0,0.0001,1e-05,6,9,1730.72
1,0.0001,1e-05,6,9,766.837
0,0.0001,1e-05,6,9,1621.99
1,0.0001,1e-05,6,9,774.412
0,0.0001,1e-05,6,9,616.839
1,0.0001,1e-05,6,9,258.535
0,0.0001,1e-05,6,9,1189.36
1,0.0001,1e-05,6,9,1132.23
0,0.0001,1e-05,6,9,929.155
1,0.0001,1e-05,6,9,266.549
0,0.0001,1e-05,6,9,621.271
1,0.0001,1e-05,6,9,259.725
0,0.0001,1e-05,6,9,849.85
1,0.0001,1e-05,6,9,1497.27
0,0.0001,1e-05,6,9,1561.5
1,0.0001,1e-05,6,9,1259.68
0,0.0001,1e-05,6,9,538.81
1,0.0001,1e-05,6,9,1160.6
0,0.0001,1e-05,6,9,1510.02
1,0.0001,1e-05,6,9,568.297
0,0.0001,1e-05,6,9,1447.93
1,0.0001,1e-05,6,9,629.138
0,0.0001,1e-05,6,9,985.533
1,0.0001,1e-05,6,9,892.576
0,0.0001,1e-05,6,9,446.307
1,0.0001,1e-05,6,9,1445.71
0,0.0001,1e-05,6,9,1054.8
1,0.0001,1e-05,6,9,342.636
0,0.0001,1e-05,6,9,1373.48
1,0.0001,1e-05,6,9,196.738
0,0.0001,1e-05,6,9,652.388
1,0.0001,1e-05,6,9,2173.55
0,0.0001,1e-05,6,9,679.689
1,0.0001,1e-05,6,9,1477.7
0,0.0001,1e-05,6,9,743.19
1,0.0001,1e-05,6,9,416.543
0,0.0001,1e-05,6,9,965.441
1,0.0001,1e-05,6,9,4068.76
0,0.0001,1e-05,6,9,941.633
1,0.0001,1e-05,6,9,1977.14
0,0.0001,1e-05,6,9,1334.99
1,0.0001,1e-05,6,9,901.207
0,0.0001,1e-05,6,9,705.819
1,0.0001,1e-05,6,9,1402.13
0,0.0001,1e-05,6,9,1955.06
1,0.0001,1e-05,6,9,528.785
0,0.0001,1e-05,6,9,1435.71
1,0.0001,1e-05,6,9,1262.75
0,0.0001,1e-05,6,9,1765.25
1,0.0001,1e-05,6,9,428.843
0,0.0001,1e-05,6,9,1801.82
1,0.0001,1e-05,6,9,231.576
0,0.0001,1e-05,6,9,1382.69
1,0.0001,1e-05,6,9,1440.7
0,0.0001,1e-05,6,9,882.05
1,0.0001,1e-05,6,9,1418.12
0,0.0001,1e-05,6,9,907.088
1,0.0001,1e-05,6,9,1208.23
0,0.0001,1e-05,6,9,1020.48
1,0.0001,1e-05,6,9,732.606
0,0.0001,1e-05,6,9,1659.71
1,0.0001,1e-05,6,9,4413.12
0,0.0001,1e-05,6,9,793.447
1,0.0001,1e-05,6,9,910.021
0,0.0001,1e-05,6,9,1372.61
1,0.0001,1e-05,6,9,2135.78
0,0.0001,1e-05,6,9,435.012
1,0.0001,1e-05,6,9,647.663
0,0.0001,1e-05,6,9,1434.74
1,0.0001,1e-05,6,9,1816.1
0,0.0001,1e-05,6,9,1376.02
1,0.0001,1e-05,6,9,1710.46
0,0.0001,1e-05,6,9,583.129
1,0.0001,1e-05,6,9,1497.97
0,0.0001,1e-05,6,9,1490.53
1,0.0001,1e-05,6,9,68.3528
0,0.0001,1e-05,6,9,1762.85
1,0.0001,1e-05,6,9,3487.64
0,0.0001,1e-05,6,9,1228.97
1,0.0001,1e-05,6,9,599.725
0,0.0001,1e-05,6,9,494.121
1,0.0001,1e-05,6,9,915.356
0,0.0001,1e-05,6,9,554.525
1,0.0001,1e-05,6,9,773.083
0,0.0001,1e-05,6,9,808.65
1,0.0001,1e-05,6,9,3146.06
0,0.0001,1e-05,6,9,592.836
1,0.0001,1e-05,6,9,109.21
0,0.0001,1e-05,6,9,1469.37
1,0.0001,1e-05,6,9,209.566
0,0.0001,1e-05,6,9,1563.88
1,0.0001,1e-05,6,9,742.328
0,0.0001,1e-05,6,9,1612.36
1,0.0001,1e-05,6,9,1072.41
0,0.0001,1e-05,6,9,748.06
1,0.0001,1e-05,6,9,449.872
0,0.0001,1e-05,6,9,1372.94
1,0.0001,1e-05,6,9,273.342
0,0.0001,1e-05,6,9,1029.24
1,0.0001,1e-05,6,9,269.318
0,0.0001,1e-05,6,9,766.964
1,0.0001,1e-05,6,9,564.622
0,0.0001,1e-05,6,9,538.479
1,0.0001,1e-05,6,9,939.194
0,0.0001,1e-05,6,9,824.404
1,0.0001,1e-05,6,9,4272.49
0,0.0001,1e-05,6,9,1211.44
1,0.0001,1e-05,6,9,665.125
0,0.0001,1e-05,6,9,1827.54
1,0.0001,1e-05,6,9,834.682
0,0.0001,1e-05,6,9,1136.96
1,0.0001,1e-05,6,9,1232.81
0,0.0001,1e-05,6,9,293.607
1,0.0001,1e-05,6,9,643.43
0,0.0001,1e-05,6,9,1830.87
1,0.0001,1e-05,6,9,627.817
0,0.0001,1e-05,6,9,1382.75
1,0.0001,1e-05,6,9,1056.26
0,0.0001,1e-05,6,9,729.83
1,0.0001,1e-05,6,9,1771.94
0,0.0001,1e-05,6,9,680.087
1,0.0001,1e-05,6,9,549.233
0,0.0001,1e-05,6,9,1110.99
1,0.0001,1e-05,6,9,1741.44
0,0.0001,1e-05,6,9,881.463
1,0.0001,1e-05,6,9,2629.37
0,0.0001,1e-05,6,9,1391.49
1,0.0001,1e-05,6,9,3425.58
0,0.0001,1e-05,6,9,1670.41
1,0.0001,1e-05,6,9,530.806
0,0.0001,1e-05,6,9,1497.19
1,0.0001,1e-05,6,9,551.27
0,0.0001,1e-05,6,9,843.862
1,0.0001,1e-05,6,9,1837.43
0,0.0001,1e-05,6,9,1232.89
1,0.0001,1e-05,6,9,1673.59
0,0.0001,1e-05,6,9,1279.6
1,0.0001,1e-05,6,9,3556.56
0,0.0001,1e-05,6,9,808.848
1,0.0001,1e-05,6,9,1852.49
0,0.0001,1e-05,6,9,551.945
1,0.0001,1e-05,6,9,920.291
0,0.0001,1e-05,6,9,1390.07
1,0.0001,1e-05,6,9,402.321
0,0.0001,1e-05,6,9,481.343
1,0.0001,1e-05,6,9,2378.65
0,0.0001,1e-05,6,9,1089.41
1,0.0001,1e-05,6,9,4036.01
0,0.0001,1e-05,6,9,1138.79
1,0.0001,1e-05,6,9,2117.92
0,0.0001,1e-05,6,9,1028.08
1,0.0001,1e-05,6,9,312.893
0,0.0001,1e-05,6,9,1039.82
1,0.0001,1e-05,6,9,557.595
0,0.0001,1e-05,6,9,853.337
1,0.0001,1e-05,6,9,2164.32
0,0.0001,1e-05,6,9,540.858
1,0.0001,1e-05,6,9,644.608
0,0.0001,1e-05,6,9,1349.91
1,0.0001,1e-05,6,9,739.996
0,0.0001,1e-05,6,9,986.859
1,0.0001,1e-05,6,9,2098.41
0,0.0001,1e-05,6,9,1368.51
1,0.0001,1e-05,6,9,1119.91
0,0.0001,1e-05,6,9,1493.4
1,0.0001,1e-05,6,9,579.011
0,0.0001,1e-05,6,9,1040.06
1,0.0001,1e-05,6,9,551.674
0,0.0001,1e-05,6,9,359.1
1,0.0001,1e-05,6,9,1179.98
0,0.0001,1e-05,6,9,583.535
1,0.0001,1e-05,6,9,445.777
0,0.0001,1e-05,6,9,1846.5
1,0.0001,1e-05,6,9,2554.6
0,0.0001,1e-05,6,9,1113.93
1,0.0001,1e-05,6,9,2081.37
0,0.0001,1e-05,6,9,899.411
1,0.0001,1e-05,6,9,1604.92
0,0.0001,1e-05,6,9,603.785
1,0.0001,1e-05,6,9,516.281
0,0.0001,1e-05,6,9,1384.48
1,0.0001,1e-05,6,9,2015.53
0,0.0001,1e-05,6,9,943.825
1,0.0001,1e-05,6,9,301.905
0,0.0001,1e-05,6,9,890.251
1,0.0001,1e-05,6,9,3106.76
0,0.0001,1e-05,6,9,1029.57
1,0.0001,1e-05,6,9,23.648
0,0.0001,1e-05,6,9,616.341
1,0.0001,1e-05,6,9,1851.58
0,0.0001,1e-05,6,9,1283.33
1,0.0001,1e-05,6,9,307.147
0,0.0001,1e-05,6,9,1188.18
1,0.0001,1e-05,6,9,2947.57
0,0.0001,1e-05,6,9,1562.82
1,0.0001,1e-05,6,9,435.415
0,0.0001,1e-05,6,9,719.214
1,0.0001,1e-05,6,9,352.011
0,0.0001,1e-05,6,9,427.234
1,0.0001,1e-05,6,9,3143.45
0,0.0001,1e-05,6,9,407.857
1,0.0001,1e-05,6,9,537.721
0,0.0001,1e-05,6,9,1183.78
1,0.0001,1e-05,6,9,2606.02
0,0.0001,1e-05,6,9,673.083
1,0.0001,1e-05,6,9,158.308
0,0.0001,1e-05,6,9,591.085
1,0.0001,1e-05,6,9,1117.84
0,0.0001,1e-05,6,9,936.511
1,0.0001,1e-05,6,9,1435.06
0,0.0001,1e-05,6,9,1139.13
1,0.0001,1e-05,6,9,1693.91
0,0.0001,1e-05,6,9,1084.04
1,0.0001,1e-05,6,9,1206.73
0,0.0001,1e-05,6,9,1557.43
1,0.0001,1e-05,6,9,1880.11
0,0.0001,1e-05,6,9,1078.36
1,0.0001,1e-05,6,9,212.111
0,0.0001,1e-05,6,9,2021.5
1,0.0001,1e-05,6,9,464.68
0,0.0001,1e-05,6,9,1041.83
1,0.0001,1e-05,6,9,1742.31
0,0.0001,1e-05,6,9,1714.3
1,0.0001,1e-05,6,9,2782.07
0,0.0001,1e-05,6,9,455.873
1,0.0001,1e-05,6,9,438.737
0,0.0001,1e-05,6,9,871.168
1,0.0001,1e-05,6,9,393.153
0,0.0001,1e-05,6,9,574.973
1,0.0001,1e-05,6,9,959.377
0,0.0001,1e-05,6,9,598.124
1,0.0001,1e-05,6,9,847.402
0,0.0001,1e-05,6,9,1478.1
1,0.0001,1e-05,6,9,1464.6
0,0.0001,1e-05,6,9,778.491
1,0.0001,1e-05,6,9,1709.47
0,0.0001,1e-05,6,9,945.63
1,0.0001,1e-05,6,9,304.051
0,0.0001,1e-05,6,9,1556.49
1,0.0001,1e-05,6,9,461.927
0,0.0001,1e-05,6,9,936.842
1,0.0001,1e-05,6,9,756.742
0,0.0001,1e-05,6,9,454.098
1,0.0001,1e-05,6,9,393.776
0,0.0001,1e-05,6,9,790.274
1,0.0001,1e-05,6,9,618.459
0,0.0001,1e-05,6,9,779.02
1,0.0001,1e-05,6,9,718.362
0,0.0001,1e-05,6,9,410.905
1,0.0001,1e-05,6,9,1423.81
0,0.0001,1e-05,6,9,1082.71
1,0.0001,1e-05,6,9,590.339
0,0.0001,1e-05,6,9,1301.94
1,0.0001,1e-05,6,9,1322.72
0,0.0001,1e-05,6,9,1825.41
1,0.0001,1e-05,6,9,424.67
0,0.0001,1e-05,6,9,764.46
1,0.0001,1e-05,6,9,853.717
0,0.0001,1e-05,6,9,624.696
1,0.0001,1e-05,6,9,837.386
0,0.0001,1e-05,6,9,1644.56
1,0.0001,1e-05,6,9,2067.14
0,0.0001,1e-05,6,9,342.372
1,0.0001,1e-05,6,9,464.689
0,0.0001,1e-05,6,9,1756.34
1,0.0001,1e-05,6,9,1554.8
0,0.0001,1e-05,6,9,856.2
1,0.0001,1e-05,6,9,155.015
0,0.0001,1e-05,6,9,444.321
1,0.0001,1e-05,6,9,404.524
0,0.0001,1e-05,6,9,881.869
1,0.0001,1e-05,6,9,622.811
0,0.0001,1e-05,6,9,1610.02
1,0.0001,1e-05,6,9,699.801
0,0.0001,1e-05,6,9,455.546
1,0.0001,1e-05,6,9,1463.52
0,0.0001,1e-05,6,9,827.351
1,0.0001,1e-05,6,9,837.381
0,0.0001,1e-05,6,9,722.364
1,0.0001,1e-05,6,9,268.043
0,0.0001,1e-05,6,9,1801.99
1,0.0001,1e-05,6,9,376.295
0,0.0001,1e-05,6,9,1236.99
1,0.0001,1e-05,6,9,2103.71
0,0.0001,1e-05,6,9,1440.86
1,0.0001,1e-05,6,9,420.47
0,0.0001,1e-05,6,9,2668.53
1,0.0001,1e-05,6,9,160.652
0,0.0001,1e-05,6,9,708.334
1,0.0001,1e-05,6,9,416.813
0,0.0001,1e-05,6,9,669.911
1,0.0001,1e-05,6,9,929.326
0,0.0001,1e-05,6,9,432.69
1,0.0001,1e-05,6,9,2070.46
0,0.0001,1e-05,6,9,2239.96
1,0.0001,1e-05,6,9,3316.98
0,0.0001,1e-05,6,9,921.976
1,0.0001,1e-05,6,9,909.865
0,0.0001,1e-05,6,9,658.879
1,0.0001,1e-05,6,9,248.579
0,0.0001,1e-05,6,9,1539.97
1,0.0001,1e-05,6,9,2232.93
0,0.0001,1e-05,6,9,657.043
1,0.0001,1e-05,6,9,407.708
0,0.0001,1e-05,6,9,1790.99
1,0.0001,1e-05,6,9,2548.32
0,0.0001,1e-05,6,9,1705.58
1,0.0001,1e-05,6,9,452.136
0,0.0001,1e-05,6,9,785.003
1,0.0001,1e-05,6,9,408.804
0,0.0001,1e-05,6,9,527.16
1,0.0001,1e-05,6,9,581.907
0,0.0001,1e-05,6,9,1107.76
1,0.0001,1e-05,6,9,374.505
0,0.0001,1e-05,6,9,295.004
1,0.0001,1e-05,6,9,3044.66
0,0.0001,1e-05,6,9,1992.74
1,0.0001,1e-05,6,9,1748.47
0,0.0001,1e-05,6,9,379.824
1,0.0001,1e-05,6,9,1105.36
0,0.0001,1e-05,6,9,1304.47
1,0.0001,1e-05,6,9,593.546
0,0.0001,1e-05,6,9,703.063
1,0.0001,1e-05,6,9,1616.06
0,0.0001,1e-05,6,9,915.957
1,0.0001,1e-05,6,9,1415.38
0,0.0001,1e-05,6,9,1064.55
1,0.0001,1e-05,6,9,380.459
0,0.0001,1e-05,6,9,1357
1,0.0001,1e-05,6,9,863.346
0,0.0001,1e-05,6,9,404.913
1,0.0001,1e-05,6,9,692.79
0,0.0001,1e-05,6,9,720.741
1,0.0001,1e-05,6,9,454.617
0,0.0001,1e-05,6,9,919.588
1,0.0001,1e-05,6,9,251.334
0,0.0001,1e-05,6,9,1178.13
1,0.0001,1e-05,6,9,1267.03
0,0.0001,1e-05,6,9,1329.06
1,0.0001,1e-05,6,9,2115.57
0,0.0001,1e-05,6,9,969.573
1,0.0001,1e-05,6,9,389.796
0,0.0001,1e-05,6,9,1399.81
1,0.0001,1e-05,6,9,1590.15
0,0.0001,1e-05,6,9,667.46
1,0.0001,1e-05,6,9,164.302
0,0.0001,1e-05,6,9,2026.35
1,0.0001,1e-05,6,9,481.819
0,0.0001,1e-05,6,9,1130.37
1,0.0001,1e-05,6,9,1267.63
0,0.0001,1e-05,6,9,418.089
1,0.0001,1e-05,6,9,459.09
0,0.0001,1e-05,6,9,1051.27
1,0.0001,1e-05,6,9,913.247
0,0.0001,1e-05,6,9,858.604
1,0.0001,1e-05,6,9,1966.1
0,0.0001,1e-05,6,9,650.063
1,0.0001,1e-05,6,9,354.063
0,0.0001,1e-05,6,9,414.741
1,0.0001,1e-05,6,9,868.82
0,0.0001,1e-05,6,9,1190.87
1,0.0001,1e-05,6,9,139.126
0,0.0001,1e-05,6,9,305.77
1,0.0001,1e-05,6,9,1156.16
0,0.0001,1e-05,6,9,1435.84
1,0.0001,1e-05,6,9,592.228
0,0.0001,1e-05,6,9,919.17
1,0.0001,1e-05,6,9,817.268
0,0.0001,1e-05,6,9,1122.32
1,0.0001,1e-05,6,9,2543.69
0,0.0001,1e-05,6,9,596.927
1,0.0001,1e-05,6,9,2138.25
0,0.0001,1e-05,6,9,2562.02
1,0.0001,1e-05,6,9,585.048
0,0.0001,1e-05,6,9,623.611
1,0.0001,1e-05,6,9,718.464
0,0.0001,1e-05,6,9,915.682
1,0.0001,1e-05,6,9,885.005
0,0.0001,1e-05,6,9,787.601
1,0.0001,1e-05,6,9,1372.28
0,0.0001,1e-05,6,9,396.146
1,0.0001,1e-05,6,9,533.958
0,0.0001,1e-05,6,9,431.779
1,0.0001,1e-05,6,9,464.711
0,0.0001,1e-05,6,9,1149.24
1,0.0001,1e-05,6,9,601.905
0,0.0001,1e-05,6,9,1146.04
1,0.0001,1e-05,6,9,292.853
0,0.0001,1e-05,6,9,696.579
1,0.0001,1e-05,6,9,1830.61
0,0.0001,1e-05,6,9,1090.12
1,0.0001,1e-05,6,9,568.155
0,0.0001,1e-05,6,9,1943.09
1,0.0001,1e-05,6,9,442.48
0,0.0001,1e-05,6,9,634.796
1,0.0001,1e-05,6,9,79.5814
0,0.0001,1e-05,6,9,1595.37
1,0.0001,1e-05,6,9,967.647
0,0.0001,1e-05,6,9,1084.92
1,0.0001,1e-05,6,9,548.655
0,0.0001,1e-05,6,9,1268.65
1,0.0001,1e-05,6,9,680.717
0,0.0001,1e-05,6,9,1524.42
1,0.0001,1e-05,6,9,3203.69
0,0.0001,1e-05,6,9,865.76
1,0.0001,1e-05,6,9,627.075
0,0.0001,1e-05,6,9,1515.79
1,0.0001,1e-05,6,9,812.934
0,0.0001,1e-05,6,9,1420.01
1,0.0001,1e-05,6,9,1031.2
0,0.0001,1e-05,6,9,950.807
1,0.0001,1e-05,6,9,1585.28
0,0.0001,1e-05,6,9,587.968
1,0.0001,1e-05,6,9,1673.31
0,0.0001,1e-05,6,9,780.485
1,0.0001,1e-05,6,9,437.007
0,0.0001,1e-05,6,9,1463.58
1,0.0001,1e-05,6,9,1701.32
0,0.0001,1e-05,6,9,663.166
1,0.0001,1e-05,6,9,1316.11
0,0.0001,1e-05,6,9,919.597
1,0.0001,1e-05,6,9,561.876
0,0.0001,1e-05,6,9,1236.62
1,0.0001,1e-05,6,9,1109.89
0,0.0001,1e-05,6,9,1449.93
1,0.0001,1e-05,6,9,340.527
0,0.0001,1e-05,6,9,1053.91
1,0.0001,1e-05,6,9,2766.25
0,0.0001,1e-05,6,9,1720.02
1,0.0001,1e-05,6,9,1508.62
0,0.0001,1e-05,6,9,932.167
1,0.0001,1e-05,6,9,461.943
0,0.0001,1e-05,6,9,883.68
1,0.0001,1e-05,6,9,925.734
0,0.0001,1e-05,6,9,857.206
1,0.0001,1e-05,6,9,156.841
0,0.0001,1e-05,6,9,239.59
1,0.0001,1e-05,6,9,389.67
0,0.0001,1e-05,6,9,281.802
1,0.0001,1e-05,6,9,1043.75
0,0.0001,1e-05,6,9,679.163
1,0.0001,1e-05,6,9,390.815
0,0.0001,1e-05,6,9,596.927
1,0.0001,1e-05,6,9,1090.35
0,0.0001,1e-05,6,9,1260.41
1,0.0001,1e-05,6,9,826.03
0,0.0001,1e-05,6,9,1279.79
1,0.0001,1e-05,6,9,1164.47
0,0.0001,1e-05,6,9,1504.78
1,0.0001,1e-05,6,9,1219.34
0,0.0001,1e-05,6,9,1200.11
1,0.0001,1e-05,6,9,1563.86
0,0.0001,1e-05,6,9,733.451
1,0.0001,1e-05,6,9,1285.96
0,0.0001,1e-05,6,9,1654.35
1,0.0001,1e-05,6,9,1407.38
0,0.0001,1e-05,6,9,408.891
1,0.0001,1e-05,6,9,1493.6
0,0.0001,1e-05,6,9,1259.09
1,0.0001,1e-05,6,9,2169.49
0,0.0001,1e-05,6,9,681.962
1,0.0001,1e-05,6,9,1086.64
0,0.0001,1e-05,6,9,873.36
1,0.0001,1e-05,6,9,1429.28
0,0.0001,1e-05,6,9,1413.7
1,0.0001,1e-05,6,9,516.873
0,0.0001,1e-05,6,9,1059.17
1,0.0001,1e-05,6,9,588.899
0,0.0001,1e-05,6,9,775.538
1,0.0001,1e-05,6,9,233.673
0,0.0001,1e-05,6,9,1246.24
1,0.0001,1e-05,6,9,2186.3
0,0.0001,1e-05,6,9,512.527
1,0.0001,1e-05,6,9,913.498
0,0.0001,1e-05,6,9,1840.49
1,0.0001,1e-05,6,9,548.568
0,0.0001,1e-05,6,9,959.298
1,0.0001,1e-05,6,9,133.194
0,0.0001,1e-05,6,9,1674.18
1,0.0001,1e-05,6,9,145.348
0,0.0001,1e-05,6,9,1192.02
1,0.0001,1e-05,6,9,394.876
0,0.0001,1e-05,6,9,976.28
1,0.0001,1e-05,6,9,240.188
0,0.0001,1e-05,6,9,936.961
1,0.0001,1e-05,6,9,1109.9
0,0.0001,1e-05,6,9,1969.95
1,0.0001,1e-05,6,9,458.341
0,0.0001,1e-05,6,9,1334.05
1,0.0001,1e-05,6,9,626.934
0,0.0001,1e-05,6,9,944.55
1,0.0001,1e-05,6,9,1432.36
0,0.0001,1e-05,6,9,1458.23
1,0.0001,1e-05,6,9,2260.55
0,0.0001,1e-05,6,9,296.987
1,0.0001,1e-05,6,9,798.241
0,0.0001,1e-05,6,9,597.02
1,0.0001,1e-05,6,9,2012.7
0,0.0001,1e-05,6,9,216.205
1,0.0001,1e-05,6,9,1103.07
0,0.0001,1e-05,6,9,1294.42
1,0.0001,1e-05,6,9,258.687
0,0.0001,1e-05,6,9,909.89
1,0.0001,1e-05,6,9,551.753
0,0.0001,1e-05,6,9,906.88
1,0.0001,1e-05,6,9,2350.62
0,0.0001,1e-05,6,9,1381.5
1,0.0001,1e-05,6,9,650.302
0,0.0001,1e-05,6,9,1991.26
1,0.0001,1e-05,6,9,228.043
0,0.0001,1e-05,6,9,1355.67
1,0.0001,1e-05,6,9,4281.92
0,0.0001,1e-05,6,9,357.473
1,0.0001,1e-05,6,9,450.456
0,0.0001,1e-05,6,9,2209.28
1,0.0001,1e-05,6,9,2357.07
0,0.0001,1e-05,6,9,1136.49
1,0.0001,1e-05,6,9,1320.17
0,0.0001,1e-05,6,9,1468.03
1,0.0001,1e-05,6,9,310.734
0,0.0001,1e-05,6,9,2035.35
1,0.0001,1e-05,6,9,1360.38
0,0.0001,1e-05,6,9,513.683
1,0.0001,1e-05,6,9,739.672
0,0.0001,1e-05,6,9,1019.04
1,0.0001,1e-05,6,9,690.839
0,0.0001,1e-05,6,9,922.126
1,0.0001,1e-05,6,9,1453.35
0,0.0001,1e-05,6,9,1494.56
1,0.0001,1e-05,6,9,492.167
0,0.0001,1e-05,6,9,938.93
1,0.0001,1e-05,6,9,576.571
0,0.0001,1e-05,6,9,722.905
1,0.0001,1e-05,6,9,796.983
0,0.0001,1e-05,6,9,1572.4
1,0.0001,1e-05,6,9,1191.44
0,0.0001,1e-05,6,9,385.285
1,0.0001,1e-05,6,9,873.344
0,0.0001,1e-05,6,9,511.431
1,0.0001,1e-05,6,9,520.107
0,0.0001,1e-05,6,9,1062.42
1,0.0001,1e-05,6,9,3421.89
0,0.0001,1e-05,6,9,781.221
1,0.0001,1e-05,6,9,1015.4
0,0.0001,1e-05,6,9,1606.57
1,0.0001,1e-05,6,9,927.945
0,0.0001,1e-05,6,9,1246.55
1,0.0001,1e-05,6,9,911.135
0,0.0001,1e-05,6,9,1141.91
1,0.0001,1e-05,6,9,646.503
0,0.0001,1e-05,6,9,737.013
1,0.0001,1e-05,6,9,3925.02
0,0.0001,1e-05,6,9,542.926
1,0.0001,1e-05,6,9,3755.68
0,0.0001,1e-05,6,9,792.944
1,0.0001,1e-05,6,9,565.66
0,0.0001,1e-05,6,9,796.924
1,0.0001,1e-05,6,9,2649.98
0,0.0001,1e-05,6,9,431.973
1,0.0001,1e-05,6,9,1008.11
0,0.0001,1e-05,6,9,705.126
1,0.0001,1e-05,6,9,350.003
0,0.0001,1e-05,6,9,580.757
1,0.0001,1e-05,6,9,1356.54
0,0.0001,1e-05,6,9,1143.33
1,0.0001,1e-05,6,9,1544.52
0,0.0001,1e-05,6,9,2182.51
1,0.0001,1e-05,6,9,2400.32
0,0.0001,1e-05,6,9,1061.66
1,0.0001,1e-05,6,9,3779.17
0,0.0001,1e-05,6,9,602.52
1,0.0001,1e-05,6,9,1452.15
0,0.0001,1e-05,6,9,1619.67
1,0.0001,1e-05,6,9,378.804
0,0.0001,1e-05,6,9,1920.05
1,0.0001,1e-05,6,9,838.352
0,0.0001,1e-05,6,9,1200.96
1,0.0001,1e-05,6,9,1178.3
